date,completion_rate
44743,0.76
44744,1.34
44745,0.56
44746,1.54
44747,1.74
44748,1.39
44749,1.77
44750,0.14
44751,0.79
44752,1.79
44753,1.56
44754,0.16
44755,1.87
44756,1.42
44757,0.17
44758,1.16
44759,1.04
44760,1.89
44761,0.66
44762,0.59
44763,1.7
44764,1.46
44765,1.8
44766,0.36
44767,0.42
44768,0.2
44769,1.67
44770,0.96
44771,0.58
44772,0.73
44773,0.47
44774,1.46
44775,0.39
44776,0.09
44777,0.41
44778,0.81
44779,1.22
44780,1.32
44781,1.75
44782,1.66
44783,0.42
44784,0.01
44785,0.61
44786,1.89
44787,1.21
44788,0.16
44789,0.76
44790,1.96
44791,1.0
44792,1.79
44793,1.69
44794,1.92
44795,0.08
44796,1.52
44797,0.28
44798,1.26
44799,0.2
44800,0.52
44801,0.54
44802,0.07
44803,0.09
44804,0.99
44805,0.49
44806,0.91
44807,0.22
44808,1.48
44809,1.87
44810,1.55
44811,0.38
44812,1.37
44813,0.67
44814,0.14
44815,1.04
44816,1.7
44817,1.02
44818,1.59
44819,0.79
44820,1.41
44821,0.06
44822,1.08
44823,1.99
44824,0.14
44825,0.06
44826,1.41
44827,0.87
44828,1.58
44829,0.37
44830,1.62
44831,0.41
44832,1.95
44833,0.17
44834,0.7
44835,0.5
44836,1.66
44837,1.39
44838,1.19
44839,1.45
44840,0.53
44841,0.1
44842,0.72
44843,1.13
44844,1.31
44845,0.78
44846,0.5
44847,1.4
44848,1.24
44849,1.96
44850,1.41
44851,1.95
44852,0.15
44853,0.93
44854,1.78
44855,1.07
44856,0.03
44857,0.94
44858,1.14
44859,0.38
44860,1.71
44861,1.84
44862,1.75
44863,1.81
44864,0.74
44865,0.08
44866,1.61
44867,0.09
44868,1.64
44869,1.7
44870,0.13
44871,1.69
44872,1.63
44873,0.33
44874,1.49
44875,1.51
44876,0.62
44877,0.87
44878,0.45
44879,0.65
44880,1.7
44881,0.53
44882,0.74
44883,1.8
44884,0.73
44885,0.41
44886,1.09
44887,0.27
44888,1.11
44889,1.22
44890,1.48
44891,0.97
44892,0.31
44893,1.02
44894,1.52
44895,1.67
44896,0.37
44897,0.34
44898,0.02
44899,0.62
44900,0.88
44901,1.55
44902,0.79
44903,0.52
44904,1.25
44905,0.25
44906,0.46
44907,0.9
44908,1.0
44909,1.42
44910,0.4
44911,0.32
44912,1.89
44913,1.56
44914,0.41
44915,0.61
44916,1.74
44917,1.5
44918,0.45
44919,1.0
44920,1.64
44921,0.86
44922,1.17
44923,0.75
44924,1.47
44925,1.05
44926,0.85
44927,1.93
44928,0.72
44929,0.89
44930,0.45
44931,0.15
44932,0.5
44933,1.4
44934,0.2
44935,1.32
44936,1.17
44937,1.24
44938,0.83
44939,0.28
44940,0.68
44941,0.97
44942,1.24
44943,1.59
44944,1.47
44945,1.92
44946,0.63
44947,1.06
44948,1.9
44949,1.36
44950,0.12
44951,1.21
44952,1.47
44953,0.82
44954,1.76
44955,0.82
44956,0.03
44957,1.5
44958,0.88
44959,1.17
44960,1.66
44961,1.85
44962,1.29
44963,0.37
44964,1.65
44965,1.92
44966,1.49
44967,1.45
44968,0.28
44969,0.13
44970,0.77
44971,0.31
44972,1.28
44973,0.81
44974,0.62
44975,0.27
44976,1.18
44977,1.69
44978,1.21
44979,1.32
44980,1.44
44981,1.13
44982,0.04
44983,1.1
44984,1.71
44985,0.98
44986,1.34
44987,1.68
44988,1.83
44989,1.87
44990,1.77
44991,1.07
44992,0.53
44993,0.27
44994,1.83
44995,1.03
44996,1.85
44997,0.42
44998,0.38
44999,0.12
45000,1.0
45001,1.22
45002,1.48
45003,0.25
45004,1.56
45005,1.46
45006,1.76
45007,0.69
45008,1.25
45009,0.76
45010,1.59
45011,1.8
45012,0.99
45013,0.12
45014,0.6
45015,0.5
45016,1.67
45017,1.46
45018,1.42
45019,1.94
45020,0.59
45021,1.07
45022,0.55
45023,0.14
45024,1.61
45025,1.87
45026,0.42
45027,0.17
45028,0.41
45029,0.72
45030,0.65
45031,0.66
45032,1.9
45033,1.09
45034,1.94
45035,0.61
45036,0.46
45037,0.29
45038,0.49
45039,1.6
45040,0.3
45041,1.7
45042,0.02
45043,1.74
45044,1.14
45045,0.2
45046,0.21
45047,1.21
45048,1.81
45049,1.53
45050,0.34
45051,1.25
45052,1.51
45053,1.08
45054,1.72
45055,1.89
45056,1.7
45057,0.34
45058,1.75
45059,0.48
45060,1.52
45061,0.93
45062,0.39
45063,1.08
45064,1.07
45065,0.24
45066,1.23
45067,1.56
45068,1.92
45069,0.51
45070,0.71
45071,0.35
45072,1.63
45073,1.55
45074,1.63
45075,1.08
45076,1.59
45077,1.7
45078,0.56
45079,0.86
45080,1.39
45081,1.64
45082,0.29
45083,1.63
45084,0.76
45085,0.65
45086,0.22
45087,0.17
45088,0.46
45089,0.61
45090,0.6
45091,1.19
45092,1.72
45093,1.82
45094,1.51
45095,0.55
45096,1.58
45097,1.95
45098,0.9
45099,0.29
45100,0.74
45101,1.16
45102,0.53
45103,1.39
45104,0.93
45105,0.25
45106,1.07
45107,1.16
45108,1.69
45109,0.52
45110,1.1
45111,1.02
45112,1.39
45113,0.09
45114,0.87
45115,1.69
45116,1.09
45117,1.76
45118,1.98
45119,1.38
45120,0.12
45121,0.58
45122,0.91
45123,1.59
45124,0.67
45125,0.9
45126,1.33
45127,1.98
45128,0.1
45129,0.45
45130,0.79
45131,1.07
45132,1.36
45133,0.07
45134,0.56
45135,0.04
45136,1.07
45137,1.91
45138,1.41
45139,0.83
45140,1.44
45141,0.6
45142,1.08
45143,0.74
45144,1.49
45145,0.26
45146,0.32
45147,1.7
45148,1.64
45149,0.2
45150,0.2
45151,1.55
45152,1.96
45153,0.45
45154,0.83
45155,1.65
45156,1.08
45157,0.35
45158,1.92
45159,0.58
45160,0.54
45161,0.2
45162,0.63
45163,0.26
45164,0.06
45165,0.3
45166,0.38
45167,1.45
45168,1.22
45169,0.74
45170,0.31
45171,1.32
45172,1.15
45173,1.5
45174,1.66
45175,0.64
45176,0.64
45177,1.87
45178,1.54
45179,1.61
45180,0.19
45181,1.82
45182,1.81
45183,0.49
45184,1.69
45185,0.48
45186,0.2
45187,1.64
45188,2.0
45189,0.89
45190,0.21
45191,1.74
45192,0.23
45193,1.51
45194,1.0
45195,1.2
45196,0.94
45197,1.5
45198,1.04
45199,1.84
45200,1.57
45201,0.91
45202,0.68
45203,2.0
45204,1.88
45205,1.12
45206,0.09
45207,1.08
45208,0.59
45209,0.21
45210,0.26
45211,0.14
45212,1.32
45213,0.88
45214,0.97
45215,1.11
45216,1.69
45217,0.1
45218,1.66
45219,1.25
45220,0.11
45221,1.24
45222,1.91
45223,1.7
45224,1.3
45225,1.04
45226,0.19
45227,1.74
45228,0.44
45229,1.44
45230,1.82
45231,0.73
45232,1.27
45233,0.69
45234,0.35
45235,0.15
45236,1.09
45237,1.7
45238,1.41
45239,1.75
45240,1.43
45241,1.92
45242,1.21
45243,0.49
45244,1.54
45245,1.87
45246,0.46
45247,0.09
45248,0.7
45249,1.97
45250,1.65
45251,0.36
45252,0.1
45253,1.58
45254,1.37
45255,0.93
45256,0.05
45257,1.45
45258,1.79
45259,0.05
45260,1.82
45261,0.93
45262,0.39
45263,0.45
45264,1.4
45265,0.9
45266,0.38
45267,0.13
45268,1.29
45269,0.47
45270,1.22
45271,1.26
45272,0.44
45273,1.34
45274,1.91
45275,1.81
45276,0.52
45277,1.85
45278,1.3
45279,1.2
45280,1.02
45281,1.63
45282,0.15
45283,0.39
45284,1.85
45285,1.44
45286,0.57
45287,0.6
45288,1.69
45289,0.29
45290,0.22
45291,0.89
45292,0.75
45293,0.84
45294,1.44
45295,0.92
45296,1.87
45297,0.77
45298,1.42
45299,0.19
45300,1.43
45301,0.19
45302,0.31
45303,0.33
45304,1.05
45305,1.98
45306,1.11
45307,1.87
45308,0.11
45309,0.18
45310,1.58
45311,0.46
45312,1.81
45313,1.45
45314,0.76
45315,1.95
45316,0.02
45317,0.32
45318,1.08
45319,0.22
45320,0.02
45321,1.89
45322,0.33
45323,0.06
45324,1.43
45325,0.65
45326,0.41
45327,1.24
45328,0.88
45329,0.58
45330,0.06
45331,1.82
45332,1.71
45333,1.21
45334,1.28
45335,0.89
45336,1.73
45337,1.48
45338,1.05
45339,0.97
45340,1.43
45341,1.43
45342,1.53
45343,1.56
45344,1.48
45345,0.56
45346,1.7
45347,1.74
45348,1.78
45349,1.22
45350,1.5
45351,1.86
45352,0.7
45353,0.1
45354,1.83
45355,1.34
45356,1.71
45357,1.08
45358,1.82
45359,1.64
45360,1.93
45361,0.38
45362,1.39
45363,0.17
45364,0.32
45365,1.17
45366,0.78
45367,1.56
45368,1.48
45369,0.96
45370,1.6
45371,0.75
45372,0.12
45373,1.63
45374,1.25
45375,1.67
45376,1.87
45377,0.03
45378,1.63
45379,1.77
45380,1.66
45381,1.35
45382,1.44
45383,0.71
45384,0.54
45385,0.29
45386,0.63
45387,0.17
45388,0.1
45389,1.46
45390,1.71
45391,1.26
45392,0.47
45393,1.47
45394,0.35
45395,1.24
45396,0.67
45397,0.26
45398,1.78
45399,0.59
45400,0.79
45401,0.86
45402,1.61
45403,0.6
45404,0.56
45405,0.04
45406,0.1
45407,1.25
45408,0.7
45409,1.03
45410,1.21
45411,0.27
45412,1.06
45413,1.68
45414,1.92
45415,1.03
45416,1.31
45417,1.43
45418,1.4
45419,1.05
45420,0.33
45421,0.91
45422,0.03
45423,1.09
45424,0.41
45425,0.51
45426,1.5
45427,0.22
45428,0.8
45429,1.85
45430,0.48
45431,1.65
45432,1.37
45433,0.4
45434,1.96
45435,0.4
45436,0.97
45437,1.18
45438,0.25
45439,1.12
45440,1.05
45441,0.31
45442,0.73
45443,0.54
45444,1.38
45445,1.07
45446,1.31
45447,0.0
45448,0.77
45449,0.89
45450,0.24
45451,0.8
45452,1.96
45453,0.11
45454,0.21
45455,1.75
45456,0.21
45457,0.19
45458,0.33
45459,0.38
45460,0.58
45461,0.84
45462,0.87
45463,1.57
45464,1.04
45465,1.57
45466,0.62
45467,0.53
45468,1.8
45469,1.84
45470,1.22
45471,0.42
45472,1.53
45473,1.98
45474,1.45
45475,0.33
45476,1.63
45477,0.41
45478,1.8
45479,0.41
45480,0.7
45481,0.43
45482,1.66
45483,0.81
45484,0.16
45485,1.52
45486,0.16
45487,0.07
45488,0.18
45489,0.52
45490,0.33
45491,1.24
45492,1.67
45493,0.98
45494,0.48
45495,1.36
45496,0.4
45497,1.55
45498,0.65
45499,1.75
45500,1.36
45501,1.82
45502,1.28
45503,1.54
45504,1.31
45505,0.17
45506,0.73
45507,0.72
45508,0.74
45509,0.95
45510,1.25
45511,1.12
45512,0.44
45513,0.59
45514,1.35
45515,1.78
45516,1.96
45517,1.68
45518,0.57
45519,0.43
45520,0.3
45521,1.81
45522,0.4
45523,1.05
45524,1.67
45525,1.2
45526,0.59
45527,1.94
45528,1.38
45529,1.24
45530,1.48
45531,0.76
45532,1.3
45533,1.75
45534,1.78
45535,1.67
45536,1.55
45537,1.44
45538,1.5
45539,0.29
45540,1.11
45541,0.48
45542,0.78
45543,0.25
45544,1.84
45545,0.83
45546,1.32
45547,0.03
45548,0.06
45549,0.53
45550,0.01
45551,0.77
45552,0.9
45553,1.9
45554,0.7
45555,0.66
45556,1.06
45557,1.78
45558,1.6
45559,1.05
45560,1.45
45561,0.84
45562,0.63
45563,1.6
45564,0.21
45565,0.17
45566,1.46
45567,0.55
45568,1.99
45569,0.96
45570,0.18
45571,1.51
45572,1.78
45573,1.47
45574,0.09
45575,0.49
45576,1.85
45577,1.07
45578,1.8
45579,0.27
45580,1.99
45581,0.25
45582,1.95
45583,0.66
45584,1.15
45585,1.56
45586,1.75
45587,1.47
45588,0.39
45589,1.06
45590,1.84
45591,1.68
45592,0.75
45593,0.61
45594,0.87
45595,1.26
45596,0.58
45597,1.39
45598,0.87
45599,0.55
45600,0.41
45601,0.88
45602,0.12
45603,1.16
45604,1.35
45605,0.47
45606,0.95
45607,1.33
45608,0.95
45609,1.85
45610,0.48
45611,1.01
45612,1.37
45613,0.33
45614,0.78
45615,0.9
45616,1.3
45617,1.89
45618,1.78
45619,1.5
45620,0.46
45621,1.87
45622,0.47
45623,1.03
45624,1.18
45625,0.96
45626,1.88
45627,0.13
45628,1.24
45629,1.19
45630,1.17
45631,0.41
45632,1.69
45633,1.23
45634,1.53
45635,1.7
45636,1.77
45637,0.79
45638,0.33
45639,0.6
45640,1.49
45641,1.52
45642,0.64
45643,0.16
45644,0.49
45645,1.09
45646,0.42
45647,1.07
45648,0.95
45649,1.26
45650,1.45
45651,0.63
45652,1.98
45653,0.65
45654,1.34
45655,1.96
45656,0.34
45657,0.62
45658,1.88
45659,0.69
45660,1.12
45661,1.02
45662,0.02
45663,1.06
45664,1.97
45665,0.0
45666,1.0
45667,0.72
45668,0.36
45669,1.6
45670,0.79
45671,1.75
45672,1.01
45673,0.87
45674,0.4
45675,1.24
45676,0.36
45677,1.0
45678,0.67
45679,0.42
45680,1.5
45681,0.9
45682,0.5
45683,0.54
45684,1.58
45685,0.48
45686,0.66
45687,0.92
45688,0.27
45689,0.83
45690,1.97
45691,0.83
45692,1.89
45693,1.7
45694,0.33
45695,0.86
45696,0.82
45697,1.79
45698,0.28
45699,0.7
45700,0.82
45701,0.62
45702,1.0
45703,0.22
45704,1.05
45705,1.07
45706,0.17
45707,0.58
45708,1.65
45709,0.46
45710,0.89
45711,1.45
45712,0.15
45713,1.89
45714,0.68
45715,1.74
45716,1.51
45717,1.72
45718,0.58
45719,0.2
45720,0.16
45721,1.63
45722,0.47
45723,0.72
45724,0.47
45725,1.57
45726,0.97
45727,0.49
45728,0.79
45729,0.98
45730,0.16
45731,1.02
45732,0.39
45733,1.85
45734,0.8
45735,0.27
45736,0.56
45737,1.14
45738,0.27
45739,0.21
45740,0.45
45741,1.98
45742,0.68
45743,1.31
45744,1.23
45745,0.32
45746,1.38
45747,1.69
45748,0.59
45749,1.74
45750,1.95
45751,1.95
45752,1.49
45753,1.44
45754,1.08
45755,1.53
45756,0.62
45757,1.95
45758,0.47
45759,1.78
45760,1.48
45761,1.46
45762,0.31
45763,0.4
45764,1.14
45765,1.11
45766,0.48
45767,0.72
45768,1.29
45769,1.75
45770,0.01
45771,1.29
45772,0.84
45773,1.84
45774,0.65
45775,1.58
45776,1.28
45777,0.14
45778,0.03
45779,0.6
45780,0.42
45781,1.85
45782,1.22
45783,1.87
45784,0.51
45785,1.44
45786,1.19
45787,1.23
45788,0.78
45789,1.89
45790,1.94
45791,1.84
45792,0.55
45793,1.46
45794,1.41
45795,1.14
45796,1.42
45797,0.03
45798,0.18
45799,1.44
45800,0.25
45801,0.52
45802,1.84
45803,0.1
45804,1.19
45805,1.7
45806,0.08
45807,1.77
45808,0.66
45809,1.86
45810,0.37
45811,0.55
45812,1.63
45813,0.54
45814,0.14
45815,1.18
45816,0.75
45817,0.8
45818,1.19
45819,0.38
45820,1.45
45821,1.69
45822,1.31
45823,0.73
45824,1.72
45825,0.68
45826,0.04
45827,0.98
45828,1.18
45829,0.86
45830,0.79
45831,0.47
45832,1.84
45833,0.35
45834,0.56
45835,0.9
45836,0.39
45837,0.56
45838,0.11
45839,1.99
45840,1.04
45841,0.67
45842,0.06
45843,1.31
45844,1.1
45845,1.08
45846,0.3
45847,0.9
45848,0.98
45849,1.12
45850,0.79
45851,0.16
45852,1.57
45853,1.82
45854,0.39
45855,1.29
45856,1.54
45857,1.54
45858,1.61
45859,0.24
45860,1.85
45861,0.29
45862,1.71
45863,1.41
45864,0.14
45865,0.64
45866,0.18
45867,1.43
45868,1.9
45869,0.36
45870,1.2
45871,1.16
45872,1.21
45873,0.26
45874,0.35
45875,1.72
45876,0.23
45877,0.13
45878,0.79
45879,0.11
45880,0.4
45881,0.21
45882,1.79
45883,0.04
45884,1.68
45885,0.34
45886,1.86
45887,0.94
45888,0.63
45889,0.39
45890,1.33
45891,1.98
45892,0.31
45893,1.88
45894,0.14
45895,1.39
45896,0.52
45897,0.3
45898,1.91
45899,1.42
45900,0.37
45901,0.81
45902,1.92
45903,1.92
45904,0.22
45905,0.07
45906,1.22
45907,0.13
45908,0.15
45909,0.51
45910,0.08
45911,1.86
45912,1.57
45913,1.06
45914,0.31
45915,0.47
45916,0.46
45917,0.33
45918,1.19
45919,0.33
45920,1.57
45921,0.83
45922,0.68
45923,0.48
45924,0.19
45925,1.64
45926,0.11
45927,1.3
45928,1.06
45929,1.79
45930,1.83
45931,0.5
45932,0.1
45933,1.41
45934,1.44
45935,0.71
45936,0.46
45937,1.23
45938,0.4
45939,0.78
45940,1.28
45941,0.35
45942,0.01
45943,0.26
45944,1.71
45945,0.23
45946,0.7
45947,1.93
45948,0.17
45949,0.08
45950,1.86
45951,0.54
45952,1.38
45953,0.65
45954,0.82
45955,0.35
45956,1.56
45957,1.8
45958,0.59
45959,0.54
45960,0.65
45961,1.85
45962,0.64
45963,0.68
45964,0.39
45965,1.26
45966,0.7
45967,1.46
45968,1.97
45969,0.06
45970,1.46
45971,0.03
45972,0.38
45973,0.3
45974,0.63
45975,1.07
45976,0.34
45977,0.2
45978,0.31
45979,0.97
45980,1.45
45981,0.4
45982,0.0
45983,0.8
45984,1.05
45985,1.99
45986,0.45
45987,0.01
45988,0.05
45989,1.33
45990,0.0
45991,0.15
45992,0.45
45993,0.89
45994,1.37
45995,1.95
45996,0.86
45997,0.44
45998,1.59
45999,0.6
46000,0.53
46001,0.64
46002,1.91
46003,1.48
46004,1.54
46005,1.54
46006,1.67
46007,0.95
46008,0.62
46009,0.13
46010,1.5
46011,0.61
46012,0.72
46013,0.48
46014,0.59
46015,0.28
46016,1.05
46017,1.69
46018,0.31
46019,1.81
46020,1.39
46021,1.75
46022,0.56
46023,1.12
46024,0.83
46025,1.84
46026,1.36
46027,0.92
46028,1.6
46029,1.5
46030,0.64
46031,0.05
46032,0.7
46033,0.98
46034,1.94
46035,0.47
46036,0.51
46037,1.58
46038,0.21
46039,1.42
46040,0.51
46041,0.16
46042,0.73
46043,1.91
46044,0.44
46045,0.54
46046,1.92
46047,1.01
46048,0.29
46049,0.61
46050,0.94
46051,1.95
46052,0.7
46053,1.03
46054,1.65
46055,1.85
46056,0.9
46057,1.37
46058,1.59
46059,1.24
46060,1.71
46061,0.57
46062,1.29
46063,1.23
46064,0.49
46065,1.71
46066,0.47
46067,1.82
46068,0.58
46069,1.59
46070,1.19
46071,1.18
46072,1.41
46073,1.79
46074,1.48
46075,0.24
46076,1.24
46077,1.2
46078,1.31
46079,1.82
46080,0.34
46081,0.94
46082,0.06
46083,0.3
46084,1.41
46085,1.46
46086,0.66
46087,1.35
46088,1.86
46089,1.53
46090,1.74
46091,1.38
46092,0.8
46093,1.97
46094,1.55
46095,0.53
46096,1.06
46097,1.03
46098,0.64
46099,1.44
46100,1.76
46101,1.75
46102,0.4
46103,0.62
46104,0.36
46105,1.27
46106,0.23
46107,0.26
46108,1.42
46109,0.05
46110,1.54
46111,1.97
46112,1.92
46113,1.97
46114,1.04
46115,1.77
46116,0.16
46117,0.06
46118,0.74
46119,0.1
46120,0.59
46121,1.42
46122,1.98
46123,0.49
46124,1.82
46125,1.5
46126,1.96
46127,0.86
46128,1.4
46129,1.12
46130,1.77
46131,1.58
46132,1.23
46133,1.61
46134,1.02
46135,1.13
46136,0.25
46137,0.39
46138,1.97
46139,1.36
46140,0.3
46141,0.92
46142,0.97
46143,1.2
46144,1.98
46145,0.27
46146,0.49
46147,1.0
46148,0.43
46149,1.58
46150,1.96
46151,1.69
46152,1.07
46153,1.2
46154,0.81
46155,1.57
46156,1.36
46157,0.63
46158,1.89
46159,1.57
46160,0.78
46161,1.72
46162,0.33
46163,0.68
46164,0.65
46165,0.74
46166,1.99
46167,1.45
46168,0.22
46169,0.01
46170,0.96
46171,0.74
46172,0.52
46173,0.93
46174,0.92
46175,0.68
46176,1.77
46177,0.12
46178,0.93
46179,1.82
46180,1.82
46181,0.68
46182,1.69
46183,0.74
46184,1.85
46185,1.78
46186,1.85
46187,0.97
46188,1.35
46189,1.43
46190,1.82
46191,1.56
46192,0.24
46193,0.35
46194,0.46
46195,0.83
46196,0.69
46197,1.97
46198,1.24
46199,0.87
46200,1.57
46201,1.77
46202,0.1
46203,1.45
46204,1.33
46205,0.14
46206,1.18
46207,1.56
46208,1.47
46209,1.77
46210,1.62
46211,0.41
46212,0.58
46213,1.45
46214,1.37
46215,1.11
46216,1.26
46217,0.36
46218,0.83
46219,0.99
46220,1.28
46221,1.87
46222,1.4
46223,1.65
46224,0.36
46225,1.48
46226,0.4
46227,1.83
46228,0.02
46229,0.31
46230,1.83
46231,1.19
46232,1.84
46233,1.26
46234,1.15
46235,0.04
46236,1.21
46237,0.11
46238,0.96
46239,0.75
46240,0.84
46241,0.37
46242,1.94
46243,1.89
46244,1.11
46245,1.45
46246,0.8
46247,0.67
46248,0.68
46249,0.97
46250,1.01
46251,1.57
46252,1.46
46253,0.22
46254,1.93
46255,1.52
46256,0.22
46257,0.61
46258,0.43
46259,0.96
46260,1.81
46261,0.1
46262,0.66
46263,1.0
46264,0.9
46265,1.82
46266,0.38
46267,1.42
46268,1.85
46269,0.92
46270,1.12
46271,1.1
46272,1.83
46273,0.24
46274,0.36
46275,0.44
46276,1.35
46277,1.19
46278,1.85
46279,1.04
46280,1.02
46281,1.48
46282,1.53
46283,0.24
46284,0.76
46285,0.81
46286,1.83
46287,1.48
46288,1.3
46289,1.81
46290,0.57
46291,1.33
46292,1.93
46293,1.13
46294,0.19
46295,1.33
46296,0.03
46297,0.09
46298,1.7
46299,1.95
46300,1.15
46301,1.56
46302,0.6
46303,1.65
46304,1.2
46305,1.15
46306,0.96
46307,1.82
46308,0.07
46309,0.41
46310,1.48
46311,0.21
46312,0.61
46313,0.39
46314,1.3
46315,0.22
46316,1.02
46317,1.3
46318,0.64
46319,0.49
46320,1.52
46321,0.87
46322,1.49
46323,0.06
46324,1.78
46325,0.69
46326,1.65
46327,0.96
46328,0.66
46329,1.84
46330,0.86
46331,0.54
46332,1.49
46333,0.1
46334,1.07
46335,1.92
46336,1.33
46337,0.59
46338,1.54
46339,0.33
46340,1.06
46341,0.28
46342,0.41
46343,0.57
46344,0.89
46345,0.01
46346,0.68
46347,0.03
46348,0.3
46349,1.64
46350,0.47
46351,1.91
46352,0.25
46353,0.72
46354,1.91
46355,1.82
46356,0.68
46357,0.06
46358,1.71
46359,0.95
46360,0.49
46361,0.12
46362,1.12
46363,1.87
46364,0.37
46365,1.79
46366,1.21
46367,0.96
46368,1.84
46369,1.58
46370,0.34
46371,0.15
46372,0.98
46373,1.72
46374,1.42
46375,0.71
46376,1.67
46377,1.12
46378,1.67
46379,1.67
46380,0.9
46381,1.03
46382,0.15
46383,0.9
46384,0.21
46385,0.88
46386,0.38
46387,0.31
46388,1.34
46389,0.55
46390,1.9
46391,1.01
46392,0.48
46393,0.71
46394,0.61
46395,1.43
46396,0.32
46397,0.57
46398,1.05
46399,0.68
46400,1.67
46401,0.39
46402,0.68
46403,1.06
46404,1.2
46405,0.43
46406,0.66
46407,0.39
46408,0.13
46409,0.52
46410,1.98
46411,1.85
46412,1.05
46413,1.35
46414,1.25
46415,1.67
46416,1.24
46417,0.33
46418,0.25
46419,0.08
46420,0.62
46421,1.41
46422,0.21
46423,1.85
46424,1.43
46425,0.88
46426,1.36
46427,1.94
46428,0.29
46429,0.19
46430,1.54
46431,1.97
46432,0.08
46433,1.39
46434,1.62
46435,1.22
46436,1.06
46437,0.84
46438,1.1
46439,1.06
46440,1.68
46441,0.21
46442,0.06
46443,0.54
46444,1.69
46445,1.27
46446,0.93
46447,0.27
46448,1.6
46449,0.82
46450,1.75
46451,0.02
46452,1.59
46453,0.3
46454,1.6
46455,0.14
46456,1.72
46457,1.58
46458,1.93
46459,1.9
46460,0.58
46461,1.37
46462,1.41
46463,0.53
46464,0.88
46465,1.98
46466,0.74
46467,0.78
46468,1.58
46469,1.7
46470,1.55
46471,0.04
46472,1.18
46473,1.48
46474,1.57
46475,0.4
46476,0.18
46477,0.29
46478,0.1
46479,0.69
46480,1.44
46481,0.11
46482,0.41
46483,1.03
46484,1.54
46485,1.28
46486,1.28
46487,1.58
46488,0.14
46489,0.49
46490,0.1
46491,1.36
46492,0.54
46493,1.7
46494,1.53
46495,1.88
46496,1.64
46497,1.16
46498,0.58
46499,1.0
46500,1.77
46501,1.4
46502,0.92
46503,1.99
46504,0.81
46505,0.96
46506,1.28
46507,0.88
46508,0.96
46509,1.57
46510,1.27
46511,1.05
46512,0.88
46513,0.71
46514,0.84
46515,0.0
46516,1.14
46517,0.53
46518,0.82
46519,1.26
46520,1.06
46521,0.53
46522,1.09
46523,1.67
46524,0.27
46525,1.35
46526,0.19
46527,1.41
46528,1.33
46529,0.53
46530,0.33
46531,1.16
46532,0.69
46533,1.4
46534,1.69
46535,0.86
46536,0.78
46537,0.91
46538,0.88
46539,0.94
46540,1.53
46541,0.5
46542,0.74
46543,0.24
46544,1.65
46545,0.06
46546,0.94
46547,1.87
46548,0.56
46549,1.63
46550,1.05
46551,0.16
46552,0.6
46553,1.89
46554,0.15
46555,0.96
46556,0.82
46557,0.32
46558,0.63
46559,0.37
46560,0.87
46561,0.32
46562,1.98
46563,0.4
46564,1.81
46565,0.84
46566,1.89
46567,0.28
46568,1.15
46569,0.81
46570,1.41
46571,0.81
46572,0.63
46573,0.8
46574,0.56
46575,1.53
46576,1.75
46577,0.93
46578,0.77
46579,1.4
46580,1.41
46581,1.22
46582,0.6
46583,0.15
46584,1.71
46585,0.06
46586,0.64
46587,0.71
46588,1.44
46589,0.71
46590,0.51
46591,0.43
46592,1.78
46593,1.84
46594,1.05
46595,1.5
46596,1.8
46597,0.74
46598,0.58
46599,0.26
46600,1.24
46601,1.83
46602,0.67
46603,0.69
46604,1.03
46605,0.42
46606,1.82
46607,1.77
46608,0.36
46609,0.93
46610,1.7
46611,0.3
46612,0.13
46613,0.61
46614,0.15
46615,1.21
46616,1.65
46617,1.64
46618,0.65
46619,0.45
46620,0.27
46621,0.82
46622,1.28
46623,1.0
46624,1.53
46625,0.41
46626,1.62
46627,1.83
46628,0.62
46629,1.69
46630,0.85
46631,1.07
46632,0.99
46633,0.5
46634,0.93
46635,1.52
46636,0.54
46637,1.85
46638,0.01
46639,1.34
46640,0.63
46641,0.15
46642,1.77
46643,0.16
46644,0.89
46645,0.21
46646,0.49
46647,0.0
46648,0.85
46649,0.42
46650,0.96
46651,0.86
46652,0.47
46653,1.16
46654,1.63
46655,0.27
46656,1.32
46657,1.42
46658,1.94
46659,0.99
46660,1.58
46661,1.4
46662,0.86
46663,0.8
46664,0.21
46665,0.32
46666,1.39
46667,1.83
46668,0.53
46669,1.4
46670,1.09
46671,0.74
46672,0.85
46673,0.0
46674,0.35
46675,1.89
46676,1.41
46677,1.85
46678,0.92
46679,0.3
46680,1.01
46681,1.5
46682,0.17
46683,0.49
46684,1.83
46685,0.72
46686,1.67
46687,1.28
46688,0.57
46689,1.23
46690,0.66
46691,0.67
46692,0.69
46693,1.9
46694,0.52
46695,1.25
46696,0.75
46697,1.21
46698,1.13
46699,1.26
46700,0.49
46701,0.07
46702,0.71
46703,1.74
46704,0.84
46705,1.7
46706,0.12
46707,1.38
46708,1.07
46709,1.67
46710,1.42
46711,0.72
46712,1.34
46713,1.73
46714,0.88
46715,1.7
46716,1.13
46717,0.0
46718,1.9
46719,0.02
46720,0.41
46721,1.29
46722,1.63
46723,1.05
46724,0.84
46725,0.9
46726,0.01
46727,1.25
46728,0.73
46729,1.0
46730,0.95
46731,1.0
46732,0.96
46733,1.42
46734,0.25
46735,1.75
46736,0.7
46737,0.61
46738,1.4
46739,1.92
46740,1.25
